s,a,r,sp
6E2033_41,b,15.17044455908191,travel
6E2033_41,w,0.0,6E2033_40
6E2033_42,b,15.157258823786966,travel
6E2033_42,w,0.0,6E2033_41
6E2033_43,b,14.861128867917309,travel
6E2033_43,w,0.0,6E2033_42
6E2033_44,b,15.157258823786966,travel
6E2033_44,w,0.0,6E2033_43
6E2033_45,b,15.004673763664854,travel
6E2033_45,w,0.0,6E2033_44
6E2033_46,b,14.9947518368571,travel
6E2033_46,w,0.0,6E2033_45
6E2033_47,b,15.004673763664854,travel
6E2033_47,w,0.0,6E2033_46
6E2033_48,b,12.985357171483914,travel
6E2033_48,w,0.0,6E2033_47
6E2033_49,b,10.303945898645056,travel
6E2033_49,w,0.0,6E2033_48
6E2033_5,b,18.319788565285137,travel
6E2033_5,w,0.0,6E2033_4
6E2033_6,b,16.77069275753486,travel
6E2033_6,w,0.0,6E2033_5
6E2033_7,b,16.57092961954134,travel
6E2033_7,w,0.0,6E2033_6
6E2033_8,b,22.06083847924043,travel
6E2033_8,w,0.0,6E2033_7
6E2033_9,b,20.878936332033433,travel
6E2033_9,w,0.0,6E2033_8
6E2049_0,b,0.0,travel
6E2049_0,w,0.0,notravel
6E2049_1,b,10.033109260559847,travel
6E2049_1,w,0.0,6E2049_0
6E2049_10,b,15.451174289245984,travel
6E2049_10,w,0.0,6E2049_9
6E2049_11,b,0.0,6E2049_10
6E2049_11,w,0.0,6E2049_10
6E2049_12,b,11.804391910994983,travel
6E2049_12,w,0.0,6E2049_11
6E2049_2,b,0.0,6E2049_1
6E2049_2,w,0.0,6E2049_1
6E2049_3,b,11.107408641563923,travel
6E2049_3,w,0.0,6E2049_2
6E2049_4,b,0.0,6E2049_3
6E2049_4,w,0.0,6E2049_3
6E2049_5,b,12.44090569793481,travel
6E2049_5,w,0.0,6E2049_4
6E2049_6,b,0.0,6E2049_5
6E2049_6,w,0.0,6E2049_5
6E2049_7,b,0.0,6E2049_6
6E2049_7,w,0.0,6E2049_6
6E2049_8,b,15.451174289245984,travel
6E2049_8,w,0.0,6E2049_7
6E2049_9,b,0.0,6E2049_8
6E2049_9,w,0.0,6E2049_8
6E2075_0,b,4.238006441769792,travel
6E2075_1,b,5.233957918978332,travel
6E2075_1,w,0.0,6E2075_0
6E2075_10,b,23.815194093831863,travel
6E2075_10,w,0.0,6E2075_9
6E2075_11,b,23.815194093831863,travel
6E2075_11,w,0.0,6E2075_10
6E2075_12,b,19.13143294432753,travel
6E2075_12,w,0.0,6E2075_11
6E2075_13,b,23.815194093831863,travel
6E2075_13,w,0.0,6E2075_12
6E2075_14,b,16.50437365901964,travel
6E2075_14,w,0.0,6E2075_13
6E2075_15,b,23.815194093831863,travel
6E2075_15,w,0.0,6E2075_14
6E2075_16,b,19.13143294432753,travel
6E2075_16,w,0.0,6E2075_15
6E2075_17,b,19.13143294432753,travel
6E2075_17,w,0.0,6E2075_16
6E2075_18,b,19.13143294432753,travel
6E2075_18,w,0.0,6E2075_17
6E2075_19,b,19.13143294432753,travel
6E2075_19,w,0.0,6E2075_18
6E2075_2,b,7.388798581350672,travel
6E2075_2,w,0.0,6E2075_1
6E2075_20,b,19.13143294432753,travel
6E2075_20,w,0.0,6E2075_19
6E2075_21,b,16.50437365901964,travel
6E2075_21,w,0.0,6E2075_20
6E2075_22,b,23.815194093831863,travel
6E2075_22,w,0.0,6E2075_21
6E2075_23,b,23.815194093831863,travel
6E2075_23,w,0.0,6E2075_22
6E2075_24,b,20.973154362416107,travel
6E2075_24,w,0.0,6E2075_23
6E2075_25,b,20.973154362416107,travel
6E2075_25,w,0.0,6E2075_24
6E2075_26,b,19.13143294432753,travel
6E2075_26,w,0.0,6E2075_25
6E2075_27,b,19.13143294432753,travel
6E2075_27,w,0.0,6E2075_26
6E2075_28,b,14.46968600781363,travel
6E2075_28,w,0.0,6E2075_27
6E2075_29,b,23.815194093831863,travel
6E2075_29,w,0.0,6E2075_28
6E2075_3,b,13.900472616068946,travel
6E2075_3,w,0.0,6E2075_2
6E2075_30,b,23.815194093831863,travel
6E2075_30,w,0.0,6E2075_29
6E2075_31,b,20.973154362416107,travel
6E2075_31,w,0.0,6E2075_30
6E2075_32,b,20.973154362416107,travel
6E2075_32,w,0.0,6E2075_31
6E2075_33,b,19.13143294432753,travel
6E2075_33,w,0.0,6E2075_32
6E2075_34,b,19.13143294432753,travel
6E2075_34,w,0.0,6E2075_33
6E2075_35,b,14.46968600781363,travel
6E2075_35,w,0.0,6E2075_34
6E2075_36,b,23.815194093831863,travel
6E2075_36,w,0.0,6E2075_35
6E2075_37,b,23.815194093831863,travel
6E2075_37,w,0.0,6E2075_36
6E2075_38,b,20.973154362416107,travel
6E2075_38,w,0.0,6E2075_37
6E2075_39,b,20.973154362416107,travel
6E2075_39,w,0.0,6E2075_38
6E2075_4,b,17.20282126268708,travel
6E2075_4,w,0.0,6E2075_3
6E2075_40,b,19.13143294432753,travel
6E2075_40,w,0.0,6E2075_39
6E2075_41,b,19.13143294432753,travel
6E2075_41,w,0.0,6E2075_40
6E2075_42,b,14.46968600781363,travel
6E2075_42,w,0.0,6E2075_41
6E2075_43,b,23.815194093831863,travel
6E2075_43,w,0.0,6E2075_42
6E2075_44,b,23.815194093831863,travel
6E2075_44,w,0.0,6E2075_43
6E2075_45,b,20.973154362416107,travel
6E2075_45,w,0.0,6E2075_44
6E2075_46,b,20.973154362416107,travel
6E2075_46,w,0.0,6E2075_45
6E2075_47,b,19.13143294432753,travel
6E2075_47,w,0.0,6E2075_46
6E2075_48,b,19.13143294432753,travel
6E2075_48,w,0.0,6E2075_47
6E2075_49,b,14.46968600781363,travel
6E2075_49,w,0.0,6E2075_48
6E2075_5,b,19.13143294432753,travel
6E2075_5,w,0.0,6E2075_4
6E2075_6,b,19.13143294432753,travel
6E2075_6,w,0.0,6E2075_5
6E2075_7,b,16.50437365901964,travel
6E2075_7,w,0.0,6E2075_6
6E2075_8,b,17.20282126268708,travel
6E2075_8,w,0.0,6E2075_7
6E2075_9,b,23.815194093831863,travel
6E2075_9,w,0.0,6E2075_8
6E2084_0,b,5.609468783306221,travel
6E2084_1,b,9.2910898448388,travel
6E2084_1,w,0.0,6E2084_0
6E2084_10,b,23.815194093831863,travel
6E2084_10,w,0.0,6E2084_9
6E2084_11,b,11.851149561507466,travel
6E2084_11,w,0.0,6E2084_10
6E2084_12,b,17.20282126268708,travel
6E2084_12,w,0.0,6E2084_11
6E2084_13,b,13.542795232936077,travel
6E2084_13,w,0.0,6E2084_12
6E2084_14,b,19.13143294432753,travel
6E2084_14,w,0.0,6E2084_13
6E2084_15,b,17.20282126268708,travel
6E2084_15,w,0.0,6E2084_14
6E2084_16,b,17.20282126268708,travel
6E2084_16,w,0.0,6E2084_15
6E2084_17,b,23.815194093831863,travel
6E2084_17,w,0.0,6E2084_16
6E2084_18,b,13.542795232936077,travel
6E2084_18,w,0.0,6E2084_17
6E2084_19,b,23.815194093831863,travel
6E2084_19,w,0.0,6E2084_18
6E2084_2,b,7.388798581350672,travel
6E2084_2,w,0.0,6E2084_1
6E2084_20,b,14.46968600781363,travel
6E2084_20,w,0.0,6E2084_19
6E2084_21,b,23.815194093831863,travel
6E2084_21,w,0.0,6E2084_20
6E2084_22,b,23.815194093831863,travel
6E2084_22,w,0.0,6E2084_21
6E2084_23,b,16.113438607798905,travel
6E2084_23,w,0.0,6E2084_22
6E2084_24,b,17.20282126268708,travel
6E2084_24,w,0.0,6E2084_23
6E2084_25,b,13.542795232936077,travel
6E2084_25,w,0.0,6E2084_24
6E2084_26,b,19.13143294432753,travel
6E2084_26,w,0.0,6E2084_25
6E2084_27,b,13.542795232936077,travel
6E2084_27,w,0.0,6E2084_26
6E2084_28,b,20.973154362416107,travel
6E2084_28,w,0.0,6E2084_27
6E2084_29,b,23.815194093831863,travel
6E2084_29,w,0.0,6E2084_28
6E2084_3,b,9.943323058566174,travel
6E2084_3,w,0.0,6E2084_2
6E2084_30,b,15.08978421608571,travel
6E2084_30,w,0.0,6E2084_29
6E2084_31,b,17.20282126268708,travel
6E2084_31,w,0.0,6E2084_30
6E2084_32,b,11.851149561507466,travel
6E2084_32,w,0.0,6E2084_31
6E2084_33,b,19.13143294432753,travel
6E2084_33,w,0.0,6E2084_32
6E2084_34,b,14.46968600781363,travel
6E2084_34,w,0.0,6E2084_33
6E2084_35,b,20.973154362416107,travel
6E2084_35,w,0.0,6E2084_34
6E2084_36,b,17.20282126268708,travel
6E2084_36,w,0.0,6E2084_35
6E2084_37,b,15.08978421608571,travel
6E2084_37,w,0.0,6E2084_36
6E2084_38,b,17.20282126268708,travel
6E2084_38,w,0.0,6E2084_37
6E2084_39,b,13.542795232936077,travel
6E2084_39,w,0.0,6E2084_38
6E2084_4,b,9.682416731216112,travel
6E2084_4,w,0.0,6E2084_3
6E2084_40,b,19.13143294432753,travel
6E2084_40,w,0.0,6E2084_39
6E2084_41,b,14.46968600781363,travel
6E2084_41,w,0.0,6E2084_40
6E2084_42,b,20.973154362416107,travel
6E2084_42,w,0.0,6E2084_41
6E2084_43,b,17.20282126268708,travel
6E2084_43,w,0.0,6E2084_42
6E2084_44,b,15.08978421608571,travel
6E2084_44,w,0.0,6E2084_43
6E2084_45,b,17.20282126268708,travel
6E2084_45,w,0.0,6E2084_44
6E2084_46,b,14.46968600781363,travel
6E2084_46,w,0.0,6E2084_45
6E2084_47,b,19.13143294432753,travel
6E2084_47,w,0.0,6E2084_46
6E2084_48,b,14.46968600781363,travel
6E2084_48,w,0.0,6E2084_47
6E2084_49,b,15.45595054095827,travel
6E2084_49,w,0.0,6E2084_48
6E2084_5,b,15.08978421608571,travel
6E2084_5,w,0.0,6E2084_4
6E2084_6,b,11.851149561507466,travel
6E2084_6,w,0.0,6E2084_5
6E2084_7,b,23.815194093831863,travel
6E2084_7,w,0.0,6E2084_6
6E2084_8,b,17.20282126268708,travel
6E2084_8,w,0.0,6E2084_7
6E2084_9,b,23.815194093831863,travel
6E2084_9,w,0.0,6E2084_8
6E2112_0,b,5.595031611928607,travel
6E2112_1,b,0.0,6E2112_0
6E2112_1,w,0.0,6E2112_0
6E2112_10,b,23.815194093831863,travel
6E2112_10,w,0.0,6E2112_9
6E2112_11,b,23.815194093831863,travel
6E2112_11,w,0.0,6E2112_10
6E2112_12,b,17.20282126268708,travel
6E2112_12,w,0.0,6E2112_11
6E2112_13,b,13.900472616068946,travel
6E2112_13,w,0.0,6E2112_12
6E2112_14,b,12.671059300557527,travel
6E2112_14,w,0.0,6E2112_13
6E2112_15,b,23.815194093831863,travel
6E2112_15,w,0.0,6E2112_14
6E2112_16,b,16.113438607798905,travel
6E2112_16,w,0.0,6E2112_15
6E2112_17,b,23.815194093831863,travel
6E2112_17,w,0.0,6E2112_16
6E2112_18,b,19.13143294432753,travel
6E2112_18,w,0.0,6E2112_17
6E2112_19,b,17.20282126268708,travel
6E2112_19,w,0.0,6E2112_18
6E2112_2,b,13.900472616068946,travel
6E2112_2,w,0.0,6E2112_1
6E2112_20,b,16.113438607798905,travel
6E2112_20,w,0.0,6E2112_19
6E2112_21,b,13.542795232936077,travel
6E2112_21,w,0.0,6E2112_20
6E2112_22,b,19.13143294432753,travel
6E2112_22,w,0.0,6E2112_21
6E2112_23,b,13.900472616068946,travel
6E2112_23,w,0.0,6E2112_22
6E2112_24,b,17.20282126268708,travel
6E2112_24,w,0.0,6E2112_23
6E2112_25,b,20.973154362416107,travel
6E2112_25,w,0.0,6E2112_24
6E2112_26,b,19.13143294432753,travel
6E2112_26,w,0.0,6E2112_25
6E2112_27,b,12.166930283489476,travel
6E2112_27,w,0.0,6E2112_26
6E2112_28,b,11.851149561507466,travel
6E2112_28,w,0.0,6E2112_27
6E2112_29,b,23.815194093831863,travel
6E2112_29,w,0.0,6E2112_28
6E2112_3,b,20.973154362416107,travel
6E2112_3,w,0.0,6E2112_2
6E2112_30,b,9.943323058566174,travel
6E2112_30,w,0.0,6E2112_29
6E2112_31,b,20.973154362416107,travel
6E2112_31,w,0.0,6E2112_30
6E2112_32,b,17.20282126268708,travel
6E2112_32,w,0.0,6E2112_31
6E2112_33,b,17.20282126268708,travel
6E2112_33,w,0.0,6E2112_32
6E2112_34,b,12.166930283489476,travel
6E2112_34,w,0.0,6E2112_33
6E2112_35,b,11.851149561507466,travel
6E2112_35,w,0.0,6E2112_34
6E2112_36,b,17.20282126268708,travel
6E2112_36,w,0.0,6E2112_35
6E2112_37,b,9.943323058566174,travel
6E2112_37,w,0.0,6E2112_36
6E2112_38,b,20.973154362416107,travel
6E2112_38,w,0.0,6E2112_37
6E2112_39,b,17.20282126268708,travel
6E2112_39,w,0.0,6E2112_38
6E2112_4,b,23.815194093831863,travel
6E2112_4,w,0.0,6E2112_3
6E2112_40,b,17.20282126268708,travel
6E2112_40,w,0.0,6E2112_39
6E2112_41,b,12.166930283489476,travel
6E2112_41,w,0.0,6E2112_40
6E2112_42,b,11.851149561507466,travel
6E2112_42,w,0.0,6E2112_41
6E2112_43,b,9.943323058566174,travel
6E2112_43,w,0.0,6E2112_42
6E2112_44,b,12.166930283489476,travel
6E2112_44,w,0.0,6E2112_43
6E2112_45,b,20.973154362416107,travel
6E2112_45,w,0.0,6E2112_44
6E2112_46,b,20.973154362416107,travel
6E2112_46,w,0.0,6E2112_45
6E2112_47,b,17.20282126268708,travel
6E2112_47,w,0.0,6E2112_46
6E2112_48,b,12.166930283489476,travel
6E2112_48,w,0.0,6E2112_47
6E2112_49,b,14.46968600781363,travel
6E2112_49,w,0.0,6E2112_48
6E2112_5,b,23.815194093831863,travel
6E2112_5,w,0.0,6E2112_4
6E2112_6,b,23.815194093831863,travel
6E2112_6,w,0.0,6E2112_5
6E2112_7,b,16.50437365901964,travel
6E2112_7,w,0.0,6E2112_6
6E2112_8,b,23.815194093831863,travel
6E2112_8,w,0.0,6E2112_7
6E2112_9,b,23.815194093831863,travel
6E2112_9,w,0.0,6E2112_8
6E2114_0,b,6.89893066574681,travel
6E2114_1,b,10.637166258908627,travel
6E2114_1,w,0.0,6E2114_0
6E2114_10,b,23.815194093831863,travel
6E2114_10,w,0.0,6E2114_9
6E2114_11,b,16.50437365901964,travel
6E2114_11,w,0.0,6E2114_10
6E2114_12,b,13.900472616068946,travel
6E2114_12,w,0.0,6E2114_11
6E2114_13,b,14.46968600781363,travel
6E2114_13,w,0.0,6E2114_12
6E2114_14,b,17.20282126268708,travel
6E2114_14,w,0.0,6E2114_13
6E2114_15,b,17.20282126268708,travel
6E2114_15,w,0.0,6E2114_14
6E2114_16,b,23.815194093831863,travel
6E2114_16,w,0.0,6E2114_15
6E2114_17,b,16.113438607798905,travel
6E2114_17,w,0.0,6E2114_16
6E2114_18,b,16.50437365901964,travel
6E2114_18,w,0.0,6E2114_17
6E2114_19,b,17.20282126268708,travel
6E2114_19,w,0.0,6E2114_18
6E2114_2,b,11.377858686995108,travel
6E2114_2,w,0.0,6E2114_1
6E2114_20,b,14.46968600781363,travel
6E2114_20,w,0.0,6E2114_19
6E2114_21,b,17.20282126268708,travel
6E2114_21,w,0.0,6E2114_20
6E2114_22,b,17.20282126268708,travel
6E2114_22,w,0.0,6E2114_21
6E2114_23,b,23.815194093831863,travel
6E2114_23,w,0.0,6E2114_22
6E2114_24,b,17.20282126268708,travel
6E2114_24,w,0.0,6E2114_23
6E2114_25,b,14.46968600781363,travel
6E2114_25,w,0.0,6E2114_24
6E2114_26,b,19.13143294432753,travel
6E2114_26,w,0.0,6E2114_25
6E2114_27,b,14.46968600781363,travel
6E2114_27,w,0.0,6E2114_26
6E2114_28,b,20.973154362416107,travel
6E2114_28,w,0.0,6E2114_27
6E2114_29,b,15.08978421608571,travel
6E2114_29,w,0.0,6E2114_28
6E2114_3,b,12.166930283489476,travel
6E2114_3,w,0.0,6E2114_2
6E2114_30,b,17.20282126268708,travel
6E2114_30,w,0.0,6E2114_29
6E2114_31,b,15.08978421608571,travel
6E2114_31,w,0.0,6E2114_30
6E2114_32,b,11.851149561507466,travel
6E2114_32,w,0.0,6E2114_31
6E2114_33,b,19.13143294432753,travel
6E2114_33,w,0.0,6E2114_32
6E2114_34,b,14.46968600781363,travel
6E2114_34,w,0.0,6E2114_33
6E2114_35,b,20.973154362416107,travel
6E2114_35,w,0.0,6E2114_34
6E2114_36,b,17.20282126268708,travel
6E2114_36,w,0.0,6E2114_35
6E2114_37,b,15.08978421608571,travel
6E2114_37,w,0.0,6E2114_36
6E2114_38,b,15.08978421608571,travel
6E2114_38,w,0.0,6E2114_37
6E2114_39,b,14.46968600781363,travel
6E2114_39,w,0.0,6E2114_38
6E2114_4,b,11.081560283687944,travel
6E2114_4,w,0.0,6E2114_3
6E2114_40,b,17.20282126268708,travel
6E2114_40,w,0.0,6E2114_39
6E2114_41,b,14.46968600781363,travel
6E2114_41,w,0.0,6E2114_40
6E2114_42,b,15.08978421608571,travel
6E2114_42,w,0.0,6E2114_41
6E2114_43,b,15.08978421608571,travel
6E2114_43,w,0.0,6E2114_42
6E2114_44,b,15.08978421608571,travel
6E2114_44,w,0.0,6E2114_43
6E2114_45,b,15.08978421608571,travel
6E2114_45,w,0.0,6E2114_44
6E2114_46,b,14.46968600781363,travel
6E2114_46,w,0.0,6E2114_45
6E2114_47,b,17.20282126268708,travel
6E2114_47,w,0.0,6E2114_46
6E2114_48,b,14.46968600781363,travel
6E2114_48,w,0.0,6E2114_47
6E2114_49,b,13.542795232936077,travel
6E2114_49,w,0.0,6E2114_48
6E2114_5,b,15.08978421608571,travel
6E2114_5,w,0.0,6E2114_4
6E2114_6,b,12.671059300557527,travel
6E2114_6,w,0.0,6E2114_5
6E2114_7,b,23.815194093831863,travel
6E2114_7,w,0.0,6E2114_6
6E2114_8,b,20.973154362416107,travel
6E2114_8,w,0.0,6E2114_7
6E2114_9,b,23.815194093831863,travel
6E2114_9,w,0.0,6E2114_8
6E2117_0,b,0.0,travel
6E2117_0,w,0.0,notravel
6E2117_1,b,10.978153474585575,travel
6E2117_1,w,0.0,6E2117_0
6E2117_10,b,0.0,6E2117_9
6E2117_10,w,0.0,6E2117_9
6E2117_11,b,21.510002151000215,travel
6E2117_11,w,0.0,6E2117_10
6E2117_12,b,16.358580075249467,travel
6E2117_12,w,0.0,6E2117_11
6E2117_2,b,14.708045300779526,travel
6E2117_2,w,0.0,6E2117_1
6E2117_3,b,21.510002151000215,travel
6E2117_3,w,0.0,6E2117_2
6E2117_4,b,21.510002151000215,travel
6E2117_4,w,0.0,6E2117_3
6E2117_5,b,21.510002151000215,travel
6E2117_5,w,0.0,6E2117_4
6E2117_6,b,0.0,6E2117_5
6E2117_6,w,0.0,6E2117_5
6E2117_7,b,0.0,6E2117_6
6E2117_7,w,0.0,6E2117_6
6E2117_8,b,21.510002151000215,travel
6E2117_8,w,0.0,6E2117_7
6E2117_9,b,21.510002151000215,travel
6E2117_9,w,0.0,6E2117_8
6E2138_0,b,5.609468783306221,travel
6E2138_1,b,9.943323058566174,travel
6E2138_1,w,0.0,6E2138_0
6E2138_10,b,23.815194093831863,travel
6E2138_10,w,0.0,6E2138_9
6E2138_11,b,23.815194093831863,travel
6E2138_11,w,0.0,6E2138_10
6E2138_12,b,19.13143294432753,travel
6E2138_12,w,0.0,6E2138_11
6E2138_2,b,11.377858686995108,travel
6E2138_2,w,0.0,6E2138_1
6E2138_3,b,13.005592404734035,travel
6E2138_3,w,0.0,6E2138_2
6E2138_4,b,19.13143294432753,travel
6E2138_4,w,0.0,6E2138_3
6E2138_5,b,16.113438607798905,travel
6E2138_5,w,0.0,6E2138_4
6E2138_6,b,13.900472616068946,travel
6E2138_6,w,0.0,6E2138_5
6E2138_7,b,23.815194093831863,travel
6E2138_7,w,0.0,6E2138_6
6E2138_8,b,20.973154362416107,travel
6E2138_8,w,0.0,6E2138_7
6E2138_9,b,23.815194093831863,travel
6E2138_9,w,0.0,6E2138_8
6E2176_0,b,6.439979392065945,travel
6E2176_1,b,9.943323058566174,travel
6E2176_1,w,0.0,6E2176_0
6E2176_10,b,23.815194093831863,travel
6E2176_10,w,0.0,6E2176_9
6E2176_11,b,23.815194093831863,travel
6E2176_11,w,0.0,6E2176_10
6E2176_12,b,17.20282126268708,travel
6E2176_12,w,0.0,6E2176_11
6E2176_13,b,16.50437365901964,travel
6E2176_13,w,0.0,6E2176_12
6E2176_14,b,23.815194093831863,travel
6E2176_14,w,0.0,6E2176_13
6E2176_15,b,19.13143294432753,travel
6E2176_15,w,0.0,6E2176_14
6E2176_16,b,19.13143294432753,travel
6E2176_16,w,0.0,6E2176_15
6E2176_17,b,19.13143294432753,travel
6E2176_17,w,0.0,6E2176_16
6E2176_18,b,17.20282126268708,travel
6E2176_18,w,0.0,6E2176_17
6E2176_19,b,17.20282126268708,travel
6E2176_19,w,0.0,6E2176_18
6E2176_2,b,12.166930283489476,travel
6E2176_2,w,0.0,6E2176_1
6E2176_20,b,14.46968600781363,travel
6E2176_20,w,0.0,6E2176_19
6E2176_21,b,19.13143294432753,travel
6E2176_21,w,0.0,6E2176_20
6E2176_22,b,19.13143294432753,travel
6E2176_22,w,0.0,6E2176_21
6E2176_23,b,23.815194093831863,travel
6E2176_23,w,0.0,6E2176_22
6E2176_24,b,20.973154362416107,travel
6E2176_24,w,0.0,6E2176_23
6E2176_25,b,17.20282126268708,travel
6E2176_25,w,0.0,6E2176_24
6E2176_26,b,19.13143294432753,travel
6E2176_26,w,0.0,6E2176_25
6E2176_27,b,13.542795232936077,travel
6E2176_27,w,0.0,6E2176_26
6E2176_28,b,20.973154362416107,travel
6E2176_28,w,0.0,6E2176_27
6E2176_29,b,15.08978421608571,travel
6E2176_29,w,0.0,6E2176_28
6E2176_3,b,15.08978421608571,travel
6E2176_3,w,0.0,6E2176_2
6E2176_30,b,23.815194093831863,travel
6E2176_30,w,0.0,6E2176_29
6E2176_31,b,20.973154362416107,travel
6E2176_31,w,0.0,6E2176_30
6E2176_32,b,20.973154362416107,travel
6E2176_32,w,0.0,6E2176_31
6E2176_33,b,17.20282126268708,travel
6E2176_33,w,0.0,6E2176_32
6E2176_34,b,13.542795232936077,travel
6E2176_34,w,0.0,6E2176_33
6E2176_35,b,20.973154362416107,travel
6E2176_35,w,0.0,6E2176_34
6E2176_36,b,23.815194093831863,travel
6E2176_36,w,0.0,6E2176_35
6E2176_37,b,15.08978421608571,travel
6E2176_37,w,0.0,6E2176_36
6E2176_38,b,17.20282126268708,travel
6E2176_38,w,0.0,6E2176_37
6E2176_39,b,17.20282126268708,travel
6E2176_39,w,0.0,6E2176_38
6E2176_4,b,19.13143294432753,travel
6E2176_4,w,0.0,6E2176_3
6E2176_40,b,15.08978421608571,travel
6E2176_40,w,0.0,6E2176_39
6E2176_41,b,13.542795232936077,travel
6E2176_41,w,0.0,6E2176_40
6E2176_42,b,17.20282126268708,travel
6E2176_42,w,0.0,6E2176_41
6E2176_43,b,23.815194093831863,travel
6E2176_43,w,0.0,6E2176_42
6E2176_44,b,12.166930283489476,travel
6E2176_44,w,0.0,6E2176_43
6E2176_45,b,17.20282126268708,travel
6E2176_45,w,0.0,6E2176_44
6E2176_46,b,15.08978421608571,travel
6E2176_46,w,0.0,6E2176_45
6E2176_47,b,19.13143294432753,travel
6E2176_47,w,0.0,6E2176_46
6E2176_48,b,11.851149561507466,travel
6E2176_48,w,0.0,6E2176_47
6E2176_49,b,11.851149561507466,travel
6E2176_49,w,0.0,6E2176_48
6E2176_5,b,15.08978421608571,travel
6E2176_5,w,0.0,6E2176_4
6E2176_6,b,11.851149561507466,travel
6E2176_6,w,0.0,6E2176_5
6E2176_7,b,23.815194093831863,travel
6E2176_7,w,0.0,6E2176_6
6E2176_8,b,23.815194093831863,travel
6E2176_8,w,0.0,6E2176_7
6E2176_9,b,23.815194093831863,travel
6E2176_9,w,0.0,6E2176_8
6E2204_0,b,3.983107425262017,travel
6E2204_1,b,7.42831674342594,travel
6E2204_1,w,0.0,6E2204_0
6E2204_10,b,14.365752047119667,travel
6E2204_10,w,0.0,6E2204_9
6E2204_11,b,14.365752047119667,travel
6E2204_11,w,0.0,6E2204_10
6E2204_12,b,12.81886937572106,travel
6E2204_12,w,0.0,6E2204_11
6E2204_13,b,8.96700143472023,travel
6E2204_13,w,0.0,6E2204_12
6E2204_14,b,14.365752047119667,travel
6E2204_14,w,0.0,6E2204_13
6E2204_15,b,14.365752047119667,travel
6E2204_15,w,0.0,6E2204_14
6E2204_16,b,20.876826722338205,travel
6E2204_16,w,0.0,6E2204_15
6E2204_17,b,12.010569300984868,travel
6E2204_17,w,0.0,6E2204_16
6E2204_18,b,16.337199803953602,travel
6E2204_18,w,0.0,6E2204_17
6E2204_19,b,13.548299688389108,travel
6E2204_19,w,0.0,6E2204_18
6E2204_2,b,14.194464158977999,travel
6E2204_2,w,0.0,6E2204_1
6E2204_20,b,10.964912280701755,travel
6E2204_20,w,0.0,6E2204_19
6E2204_21,b,15.288182235132243,travel
6E2204_21,w,0.0,6E2204_20
6E2204_22,b,20.876826722338205,travel
6E2204_22,w,0.0,6E2204_21
6E2204_23,b,20.876826722338205,travel
6E2204_23,w,0.0,6E2204_22
6E2204_24,b,20.876826722338205,travel
6E2204_24,w,0.0,6E2204_23
6E2204_25,b,16.337199803953602,travel
6E2204_25,w,0.0,6E2204_24
6E2204_26,b,20.876826722338205,travel
6E2204_26,w,0.0,6E2204_25
6E2204_27,b,14.104372355430183,travel
6E2204_27,w,0.0,6E2204_26
6E2204_28,b,20.876826722338205,travel
6E2204_28,w,0.0,6E2204_27
6E2204_29,b,20.876826722338205,travel
6E2204_29,w,0.0,6E2204_28
6E2204_3,b,13.071895424836601,travel
6E2204_3,w,0.0,6E2204_2
6E2204_30,b,20.876826722338205,travel
6E2204_30,w,0.0,6E2204_29
6E2204_31,b,20.876826722338205,travel
6E2204_31,w,0.0,6E2204_30
6E2204_32,b,20.876826722338205,travel
6E2204_32,w,0.0,6E2204_31
6E2204_33,b,20.876826722338205,travel
6E2204_33,w,0.0,6E2204_32
6E2204_34,b,13.698630136986301,travel
6E2204_34,w,0.0,6E2204_33
6E2204_35,b,20.876826722338205,travel
6E2204_35,w,0.0,6E2204_34
6E2204_36,b,20.876826722338205,travel
6E2204_36,w,0.0,6E2204_35
6E2204_37,b,20.876826722338205,travel
6E2204_37,w,0.0,6E2204_36
6E2204_38,b,20.876826722338205,travel
6E2204_38,w,0.0,6E2204_37
6E2204_39,b,20.876826722338205,travel
6E2204_39,w,0.0,6E2204_38
6E2204_4,b,12.010569300984868,travel
6E2204_4,w,0.0,6E2204_3
6E2204_40,b,20.876826722338205,travel
6E2204_40,w,0.0,6E2204_39
6E2204_41,b,20.876826722338205,travel
6E2204_41,w,0.0,6E2204_40
6E2204_42,b,20.876826722338205,travel
6E2204_42,w,0.0,6E2204_41
6E2204_43,b,20.876826722338205,travel
6E2204_43,w,0.0,6E2204_42
6E2204_44,b,20.876826722338205,travel
6E2204_44,w,0.0,6E2204_43
6E2204_45,b,20.876826722338205,travel
6E2204_45,w,0.0,6E2204_44
6E2204_46,b,18.889308651303363,travel
6E2204_46,w,0.0,6E2204_45
6E2204_47,b,20.876826722338205,travel
6E2204_47,w,0.0,6E2204_46
6E2204_48,b,20.876826722338205,travel
6E2204_48,w,0.0,6E2204_47
6E2204_49,b,17.540782318891424,travel
6E2204_49,w,0.0,6E2204_48
6E2204_5,b,10.598834128245892,travel
6E2204_5,w,0.0,6E2204_4
6E2204_6,b,9.009820704567979,travel
6E2204_6,w,0.0,6E2204_5
6E2204_7,b,8.997654052951376,travel
6E2204_7,w,0.0,6E2204_6
6E2204_8,b,13.548299688389108,travel
6E2204_8,w,0.0,6E2204_7
6E2204_9,b,14.365752047119667,travel
6E2204_9,w,0.0,6E2204_8
6E2208_0,b,4.903883876029815,travel
